id,match_id,competition_name,season_name,x,y,shot_distance,shot_angle,body_part,side_of_field,is_goal,outcome_name,shot_statsbomb_xg,distance_category,angle_category
d1157746-a05d-4d68-8505-96d63171f935,3749246,Premier League,2003/2004,114.8,33.5,5.769748694700666,37.976818260506775,Left Foot,left,1,Goal,0.30562842,Very Close,
417c309d-d6c7-4523-8b17-46c60809cf96,3749246,Premier League,2003/2004,104.9,29.1,16.601807130550572,20.059830353687545,Left Foot,left,0,Saved,0.08431639,Very Close,Great
a8306ca6-57fb-4488-9503-ec134bc31466,3749246,Premier League,2003/2004,115.6,47.0,5.325410782277744,33.91171353643924,Head,right,0,Wayward,0.07927194,Very Close,
5ef8974b-e738-4e17-bd69-8454557b7267,3749246,Premier League,2003/2004,111.2,42.0,8.799999999999997,47.09114304249572,Head,right,0,Saved,0.12195013,Very Close,
022415ca-9219-4890-80f4-c5794e2dd8e6,3749246,Premier League,2003/2004,101.3,19.3,25.07149776140229,11.104794061718898,Right Foot,left,0,Blocked,0.010127371,Medium,Good
af685cb9-3ead-45fa-a6d5-0c8f472dccd3,3749246,Premier League,2003/2004,110.7,52.0,12.267436570041841,19.13009105355729,Right Foot,right,0,Saved,0.107103646,Very Close,Great
758538d6-e850-4d1d-90eb-764d274ba138,3749246,Premier League,2003/2004,111.7,45.9,8.514693182963198,37.1303312136574,Head,right,0,Off T,0.16154666,Very Close,
095d8b43-5130-4849-b76e-fbd71dc4899a,3749257,Premier League,2003/2004,84.0,41.3,36.0,12.664203112031853,Right Foot,right,0,Off T,0.011269542,Very Far,Good
d57626dc-08f0-4777-a05e-b6667744a8d3,3749257,Premier League,2003/2004,87.2,31.6,33.09380606699688,13.068630830622274,Right Foot,left,0,Off T,0.016233532,Far,Good
e63b47a6-bc51-4dae-9a66-27c253121270,3749257,Premier League,2003/2004,106.4,53.0,16.308280105516946,17.845007072168723,Right Foot,right,0,Off T,0.09274995,Very Close,Great
e73cc30b-eba5-4177-870c-5fde2a3865c4,3749257,Premier League,2003/2004,84.9,24.1,37.062379848034574,10.822867336709841,Right Foot,left,0,Saved,0.006796208,Very Far,Good
0d622785-15d0-42e7-ade2-4dd1f55da46a,3749257,Premier League,2003/2004,117.4,31.8,4.939635614091384,19.728883988274895,Head,left,1,Goal,0.10283951,Very Close,Great
f770ea04-9d02-4d91-b514-9c6d0ab997b3,3749257,Premier League,2003/2004,103.5,48.5,17.10263137648707,21.891567994964003,Right Foot,right,0,Saved,0.063243344,Very Close,Great
834797db-061e-4c6b-9d02-15a3eb85f2af,3749257,Premier League,2003/2004,99.9,44.0,20.099999999999994,21.70304772974065,Right Foot,right,0,Off T,0.07717493,Close,Great
4cb781c1-b56b-474b-89fe-e9ea93f957bf,3749257,Premier League,2003/2004,95.1,24.4,27.46943756249844,13.228911577222778,Right Foot,left,0,Off T,0.024218371,Medium,Good
