id,match_id,competition_name,season_name,x,y,shot_distance,shot_angle,body_part,side_of_field,is_goal,outcome_name,shot_statsbomb_xg,distance_category,angle_category
3bbeeb8f-2bc8-4367-96f7-d0cadb7d6d1c,3749448,Premier League,2003/2004,96.1,53.2,25.60956852428405,14.687680756396748,Right Foot,right,0,Blocked,0.04292449,Medium,Good
04ca9d7d-692a-443d-9d4f-9ef7f0a4c439,3749360,Premier League,2003/2004,97.6,29.8,23.24220299369232,16.900449917089414,Right Foot,left,0,Off T,0.06349236,Close,Great
df9bf6f7-ebe2-4e83-845c-bb35b68433d5,3749453,Premier League,2003/2004,87.2,40.3,32.8,13.904779987671427,Left Foot,right,0,Off T,0.020505691,Far,Good
e92d1e71-f20a-4ebd-bdbe-fc046f2ee650,3749453,Premier League,2003/2004,98.0,14.6,30.69136686431544,8.984573124804404,Right Foot,left,0,Off T,0.007249516,Far,Fair
fb30f2ec-6db6-4f8f-9dc1-dabd0003f30c,3749453,Premier League,2003/2004,92.7,34.2,27.359276306218334,15.974552996046286,Right Foot,left,0,Off T,0.051723443,Medium,Great
df0bff8d-af23-4c06-a97a-c72136a95117,3749278,Premier League,2003/2004,91.2,48.8,29.19726014543145,14.500166766552573,Right Foot,right,0,Blocked,0.039784145,Medium,Good
02fdb3dd-06cf-40f9-85a4-1aaf93d8f135,3749278,Premier League,2003/2004,96.3,33.5,23.831491770344552,17.873571276027008,Right Foot,left,0,Post,0.066673145,Close,Great
c58247c2-92d1-400e-9931-83d75c9b3eb7,3749603,Premier League,2003/2004,93.9,41.9,26.099999999999994,17.337926370137367,Right Foot,right,0,Off T,0.06269115,Medium,Great
5f23b38c-4fd3-424a-84bc-4b107fc0005a,3749603,Premier League,2003/2004,97.0,58.2,27.03035330882673,12.295199972615178,Left Foot,right,0,Off T,0.0123898275,Medium,Good
cb98759e-a16c-4a5a-a56a-01786aa6e8a7,3749603,Premier League,2003/2004,101.5,50.4,19.575750304905302,18.813564567965283,Right Foot,right,0,Blocked,0.076346666,Very Close,Great
be0d8bbe-6ba0-41a8-ba67-d5225605d977,3749603,Premier League,2003/2004,93.9,29.7,26.849581002317333,15.147579581016965,Right Foot,left,0,Saved,0.0511897,Medium,Great
a5575294-30d5-4cdf-850d-f5436d604a99,3749274,Premier League,2003/2004,91.1,42.4,28.900000000000006,15.655667115529734,Left Foot,right,0,Saved,0.04381641,Medium,Great
e9098a37-c263-4b9e-9ca9-e17f984154dc,3749590,Premier League,2003/2004,94.2,51.8,26.953292934259437,14.662022001167855,Left Foot,right,0,Blocked,0.03882715,Medium,Good
587919b8-4a05-4621-9046-2817815ded14,3749590,Premier League,2003/2004,85.8,42.0,34.2,13.297445329691808,Right Foot,right,0,Off T,0.019108541,Far,Good
dc918737-303a-43c0-8c26-095148e0d507,3749631,Premier League,2003/2004,83.0,54.5,38.46101922726437,10.721969059390977,Left Foot,right,0,Saved,0.0058908537,Very Far,Good
6f09e8a8-a20b-47bc-b4df-60d1eaf6eb33,3749117,Premier League,2003/2004,86.4,52.4,34.63408725518834,11.980539472847305,Right Foot,right,0,Blocked,0.007028615,Far,Good
50f7782b-3d93-4029-bc65-eb2427a7ad96,3749117,Premier League,2003/2004,85.7,31.4,34.60708020044453,12.532247760752734,Right Foot,left,0,Saved,0.010609219,Far,Good
70f760b2-97b8-4f66-9a2a-5e2111168663,3749117,Premier League,2003/2004,93.0,25.8,28.862432329933664,13.28743764714751,Right Foot,left,0,Blocked,0.03095466,Medium,Good
47a53f71-3169-4166-b746-da85de111605,3749117,Premier League,2003/2004,100.3,30.6,20.4266982158155,18.894734837888304,Right Foot,left,0,Saved,0.07772913,Close,Great
94816fa8-4605-47a8-a6db-6da727530529,3749117,Premier League,2003/2004,83.3,39.5,36.7,12.438173710980704,Right Foot,left,0,Blocked,0.007637026,Very Far,Good
bc24064a-5d2b-421c-b7f4-135aa182d2f4,3749108,Premier League,2003/2004,91.1,32.4,29.123358322830843,14.769126335438047,Right Foot,left,0,Off T,0.039114404,Medium,Good
13ff3c69-8671-4ae1-9908-9e73154f9c94,3749108,Premier League,2003/2004,94.4,32.5,25.838150088580253,16.40536990483058,Right Foot,left,0,Saved,0.050468355,Medium,Great
b050fbcd-df4c-44f2-8372-212c96f90832,3749153,Premier League,2003/2004,88.1,29.5,32.55549108829416,12.926930029269148,Right Foot,left,0,Post,0.017231202,Far,Good
3a05b919-0986-43b1-a40c-9dc7240769cd,3749153,Premier League,2003/2004,100.3,26.1,22.0476756144497,15.577939768426887,Right Foot,left,0,Blocked,0.06038284,Close,Great
1c5c4c2a-6a4b-4823-a0f1-f90cd6a0e0ae,3749153,Premier League,2003/2004,83.3,60.0,40.03610870202048,9.627090297217327,Left Foot,right,0,Off T,0.0062487046,Very Far,Fair
c20f6636-2944-44a3-8d13-f44f89395ef6,3749153,Premier League,2003/2004,89.0,22.1,33.97366627257058,11.088507768579502,Right Foot,left,0,Saved,0.006592957,Far,Good
caebacc1-0635-4ffd-8445-cb1ec605be1c,3749153,Premier League,2003/2004,86.3,43.7,33.7,13.380423004519763,Right Foot,right,0,Off T,0.023380775,Far,Good
fb18c1e0-a42d-45ee-ad30-3f5b082e8826,3749403,Premier League,2003/2004,92.3,54.5,29.623301639081358,12.977991431934578,Right Foot,right,0,Blocked,0.027526703,Medium,Good
2d783340-51e9-4b31-a904-3a3e3d6a2754,3749526,Premier League,2003/2004,91.1,35.9,28.90017300986277,15.458698264596498,Right Foot,left,0,Blocked,0.04484827,Medium,Great
fc9c2301-e282-4c64-aca6-4f255364a6fa,3749526,Premier League,2003/2004,97.5,30.9,23.070760715676457,17.43767253638738,Right Foot,left,1,Goal,0.06938823,Close,Great
7726960f-2b41-4cda-86aa-9ad391abcd36,3749526,Premier League,2003/2004,99.1,58.1,25.211505310076195,12.593314441968097,Right Foot,right,0,Off T,0.01896883,Medium,Good
3346674f-6b28-4ac4-be14-72003a377a5f,3749526,Premier League,2003/2004,87.0,47.0,33.13608305156178,13.240519915187202,Right Foot,right,0,Off T,0.021012142,Far,Good
c5bbb285-15c7-4917-b439-cc103f3bbd7e,3749431,Premier League,2003/2004,87.1,32.1,33.13034862478813,13.124811849859162,Left Foot,left,0,Blocked,0.022703411,Far,Good
12227ae3-374a-43b5-8168-fddb12cb3d4c,3749431,Premier League,2003/2004,89.9,28.5,31.020315923600773,13.254764499318634,Left Foot,left,0,Saved,0.022986686,Far,Good
e8f30e40-e373-4331-8407-6338db0781e1,2275127,FA Women's Super League,2019/2020,98.6,28.8,22.57875107263465,16.78998994634241,Right Foot,left,0,Off T,0.06865585,Close,Great
a0466347-7d68-4ffd-85d8-5f094f6b8564,2275136,FA Women's Super League,2019/2020,94.9,57.8,28.643498389686965,12.173130416418068,Left Foot,right,0,Saved,0.011961216,Medium,Good
37f8ac32-73ca-4155-9d4a-beb3ae41fe58,2275150,FA Women's Super League,2019/2020,89.0,56.6,33.46281518342412,11.485316122524843,Left Foot,right,0,Off T,0.007199535,Far,Good
